PUF_ID,sample,fpl,FWBscore,FSscore,SUBKNOWL1,FINGOALS,SAVEHABIT,FRUGALITY,AUTOMATED_1,AUTOMATED_2,ASK1_1,ASK1_2,SUBNUMERACY2,SUBNUMERACY1,CHANGEABLE,GOALCONF,LMscore,KHscore,ENDSMEET,HOUSING,LIVINGARRANGEMENT,HOUSERANGES,IMPUTATION_FLAG,VALUERANGES,MORTGAGE,SAVINGSRANGES,PRODHAVE_1,PRODHAVE_2,PRODHAVE_3,PRODHAVE_4,PRODHAVE_5,PRODHAVE_6,PRODHAVE_7,PRODHAVE_8,PRODHAVE_9,PRODUSE_1,PRODUSE_2,PRODUSE_3,PRODUSE_4,PRODUSE_5,PRODUSE_6,CONSPROTECT1,CONSPROTECT2,CONSPROTECT3,EARNERS,VOLATILITY,SNAP,COLLECT,REJECTED_1,REJECTED_2,ABSORBSHOCK,BENEFITS_1,BENEFITS_2,BENEFITS_3,BENEFITS_4,BENEFITS_5,FRAUD2,COVERCOSTS,BORROW_1,BORROW_2,SHOCKS_1,SHOCKS_2,SHOCKS_3,SHOCKS_4,SHOCKS_5,SHOCKS_6,SHOCKS_7,SHOCKS_8,SHOCKS_9,SHOCKS_10,SHOCKS_11,SHOCKS_12,MANAGE2,PAIDHELP,HSLOC,PAREDUC,ON2correct,ON1correct,CONNECT,HEALTH,SCFHORIZON,DISCOUNT,MEMLOSS,DISTRESS,INTERCONNECTIONS_1,INTERCONNECTIONS_2,INTERCONNECTIONS_3,INTERCONNECTIONS_4,INTERCONNECTIONS_5,INTERCONNECTIONS_6,INTERCONNECTIONS_7,INTERCONNECTIONS_8,INTERCONNECTIONS_9,INTERCONNECTIONS_10,PEM,HOUSESAT,SOCSEC1,LIFEEXPECT,HHEDUC,EMPLOY1_1,EMPLOY1_2,EMPLOY1_3,EMPLOY1_4,EMPLOY1_5,EMPLOY1_6,EMPLOY1_7,EMPLOY1_8,RETIRE,MILITARY,agecat,generation,PPEDUC,PPETHM,PPGENDER,PPHHSIZE,PPINCIMP,PPMARIT,PPMSACAT,PPREG4,PPREG9,PPT01,PPT25,PPT612,PPT1317,PPT18OV,PCTLT200FPL,finalwt,SWB,ACT,PROPPLAN,MANAGE,MATHARDSHIP,FINSOC,MATERIALISM,SELFCONTROL,OUTLOOK
9309,1,3,59.0,45.0,6.0,1.0,3.0,6.0,0.0,0.0,5.0,3.0,6.0,6.0,2.0,3.0,3,0.712,1.0,1.0,2.0,5.0,0,2.0,2.0,4.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,1,0,2.0,0.0,1.0,3.0,1,1,85.0,2.0,1.0,0,0.0,3.0,0,1,0,0,0,0,0,0,0,0,7.0,3.0,0.0,10.0,3.0,0,1,0,0,0,0,0,0,4.0,1.0,4,3,3,1,0,1,6,3,1,1,2,0,0,0,0,1,0.0,0.708577399812888,5.0,4.0,3.0,4.0,1.0,1.0,2.0,2.0,4.0
7786,1,3,74.0,60.0,5.0,1.0,5.0,5.0,1.0,1.0,3.0,3.0,1.0,3.0,4.0,3.0,2,-0.188,1.0,1.0,2.0,1.0,0,4.0,1.0,7.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,2.0,0,1,95.0,4.0,1.0,1,0.0,2.0,0,1,0,0,0,0,0,0,0,0,5.0,4.0,0.0,75.0,3.0,0,0,0,1,0,0,0,0,4.0,0.0,5,2,2,1,1,2,8,1,1,3,6,0,0,0,0,2,1.0,1.13788634934236,7.0,4.0,4.0,5.0,1.0,3.0,2.0,2.0,4.0
10652,1,3,62.0,50.0,4.0,1.0,6.0,5.0,1.0,1.0,4.0,3.0,3.0,5.0,2.0,3.0,3,0.712,1.0,1.0,2.0,7.0,0,4.0,3.0,7.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0,1.0,5.0,1,1,30.0,4.0,2.0,1,1.0,5.0,0,0,0,0,0,0,0,0,0,1,6.0,3.0,0.0,75.0,3.0,0,1,0,0,0,0,0,0,4.0,0.0,4,3,3,1,0,2,8,1,1,2,3,0,0,0,0,2,0.0,0.726507079214918,5.0,4.0,3.0,4.0,1.0,2.0,3.0,3.0,4.0
8214,1,3,61.0,56.0,5.0,0.0,5.0,5.0,0.0,0.0,4.0,4.0,3.0,6.0,3.0,4.0,3,0.242,1.0,1.0,1.0,3.0,0,1.0,2.0,6.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,1.0,4.0,1,1,80.0,4.0,5.0,1,0.0,3.0,1,0,0,0,1,0,0,0,0,0,5.0,4.0,0.0,75.0,4.0,1,0,0,0,0,0,0,0,4.0,0.0,3,4,4,1,0,1,8,4,0,1,2,0,0,0,0,1,0.0,0.758018141190484,6.0,4.0,2.0,5.0,1.0,4.0,3.0,3.0,4.0
8062,1,3,52.0,51.0,5.0,1.0,5.0,6.0,1.0,1.0,4.0,3.0,5.0,6.0,5.0,3.0,3,1.267,2.0,1.0,2.0,5.0,0,2.0,2.0,4.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,3.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,1.0,4.0,1,1,50.0,3.0,3.0,0,0.0,3.0,1,1,0,1,1,0,1,1,0,0,5.0,3.0,0.0,33.0,5.0,0,1,0,0,0,0,0,0,4.0,0.0,2,4,4,1,0,2,8,1,1,2,3,0,0,0,0,2,0.0,0.768394659393932,5.0,4.0,4.0,4.0,1.0,6.0,2.0,3.0,4.0
8615,1,3,59.0,46.0,4.0,1.0,5.0,5.0,1.0,0.0,2.0,3.0,5.0,3.0,4.0,3.0,3,0.242,1.0,1.0,2.0,5.0,0,2.0,2.0,7.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0,1.0,3.0,1,1,100.0,4.0,4.0,1,0.0,4.0,0,0,0,0,0,0,1,1,0,0,5.0,3.0,0.0,85.0,3.0,0,1,0,0,0,0,0,0,4.0,0.0,3,3,3,1,1,2,8,1,1,2,3,0,0,0,0,2,0.0,1.22290085629918,5.0,4.0,4.0,5.0,1.0,7.0,2.0,2.0,3.0
12492,2,3,60.0,53.0,5.0,1.0,4.0,6.0,7.0,1.0,3.0,3.0,4.0,4.0,5.0,3.0,2,0.242,1.0,1.0,2.0,3.0,0,1.0,2.0,6.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,1.0,4.0,1,1,90.0,4.0,5.0,1,0.0,2.0,0,1,0,0,0,0,0,1,0,0,5.0,3.0,1.0,75.0,3.0,0,0,0,0,0,0,0,1,1.0,1.0,6,2,4,1,1,2,3,1,1,3,5,0,0,0,0,2,0.0,0.771035483823076,6.0,4.0,2.0,4.0,1.0,5.0,2.0,3.0,5.0
12204,2,3,57.0,51.0,5.0,1.0,2.0,5.0,7.0,7.0,3.0,2.0,1.0,4.0,3.0,3.0,1,-0.57,1.0,1.0,2.0,7.0,0,3.0,3.0,4.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,8.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0,1.0,5.0,0,1,80.0,3.0,2.0,1,0.0,2.0,0,1,0,0,1,0,0,0,0,0,6.0,4.0,1.0,100.0,4.0,0,0,1,0,0,0,1,1,2.0,1.0,8,1,3,2,0,2,8,1,1,2,3,0,0,0,0,2,0.0,0.452369318039908,7.0,4.0,4.0,4.0,1.0,5.0,3.0,2.0,4.0
9566,1,1,14.0,34.0,3.0,0.0,2.0,6.0,0.0,0.0,4.0,1.0,4.0,6.0,7.0,1.0,3,-0.57,3.0,2.0,2.0,2.0,1,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,1.0,3.0,1,1,100.0,1.0,1.0,0,1.0,5.0,1,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,3.0,0,0,0,0,0,1,0,0,4.0,0.0,3,3,3,3,0,3,1,1,1,2,3,0,0,1,0,2,1.0,0.966115213267704,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
14197,1,3,63.0,50.0,5.0,1.0,6.0,6.0,1.0,1.0,3.0,4.0,4.0,5.0,4.0,4.0,3,1.267,1.0,1.0,2.0,7.0,0,4.0,3.0,6.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,8.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0,1.0,4.0,1,1,50.0,4.0,5.0,1,0.0,2.0,0,1,0,0,1,0,1,0,0,0,4.0,4.0,0.0,95.0,4.0,0,1,0,0,0,0,0,0,4.0,0.0,2,4,4,1,1,2,9,1,1,4,8,0,0,0,0,2,0.0,1.76604652399257,6.0,4.0,4.0,4.0,1.0,4.0,3.0,2.0,5.0
13332,1,2,42.0,39.0,5.0,1.0,4.0,6.0,0.0,0.0,4.0,5.0,5.0,4.0,2.0,3.0,2,0.712,2.0,1.0,2.0,1.0,0,1.0,1.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,0.0,2.0,4.0,0,0,80.0,3.0,3.0,1,0.0,2.0,0,0,1,0,0,0,0,0,0,0,6.0,3.0,0.0,80.0,4.0,1,0,0,0,0,0,0,0,4.0,0.0,3,3,4,4,0,4,3,1,1,4,9,0,0,0,0,4,1.0,0.795471114113042,3.0,4.0,3.0,4.0,1.0,4.0,2.0,3.0,2.0
13315,1,3,71.0,60.0,5.0,1.0,6.0,6.0,1.0,1.0,4.0,2.0,1.0,4.0,5.0,4.0,3,-0.188,1.0,1.0,2.0,5.0,0,2.0,2.0,7.0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,0.0,1.0,4.0,1,1,90.0,5.0,2.0,1,0.0,4.0,1,1,0,0,1,0,0,0,0,0,5.0,3.0,0.0,80.0,4.0,0,1,0,0,0,0,0,0,4.0,0.0,2,4,4,1,1,2,9,1,1,3,5,0,0,0,0,2,0.0,2.06053393960051,7.0,5.0,4.0,5.0,1.0,7.0,3.0,3.0,3.0
9069,1,3,48.0,45.0,5.0,0.0,4.0,6.0,1.0,0.0,3.0,3.0,5.0,5.0,5.0,2.0,3,0.242,2.0,1.0,2.0,7.0,0,4.0,3.0,4.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,0.0,1.0,2.0,0,1,95.0,4.0,3.0,0,0.0,4.0,0,1,0,0,0,0,0,0,0,0,4.0,4.0,0.0,80.0,5.0,0,1,0,0,0,0,0,0,4.0,0.0,4,3,5,1,0,4,9,1,1,4,8,0,0,0,1,3,0.0,0.719250277404472,6.0,3.0,2.0,4.0,1.0,4.0,2.0,2.0,4.0
8836,1,1,37.0,46.0,4.0,1.0,5.0,6.0,7.0,7.0,4.0,3.0,6.0,3.0,4.0,3.0,1,-0.909,2.0,2.0,1.0,3.0,1,0.0,0.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,0.0,1.0,3.0,0,1,50.0,2.0,1.0,1,0.0,5.0,0,0,0,0,0,0,0,0,0,1,5.0,3.0,0.0,80.0,3.0,0,0,1,0,0,0,0,0,4.0,0.0,4,3,3,3,1,4,2,4,1,4,8,0,1,0,1,1,0.0,1.5002680239671,4.0,4.0,4.0,4.0,2.0,0.0,3.0,2.0,4.0
12266,1,3,65.0,52.0,5.0,1.0,5.0,6.0,7.0,7.0,3.0,4.0,5.0,6.0,4.0,3.0,3,1.267,1.0,1.0,2.0,1.0,0,4.0,1.0,7.0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0,1.0,5.0,1,1,95.0,4.0,5.0,1,0.0,2.0,0,1,0,0,0,1,0,1,0,0,5.0,4.0,1.0,85.0,5.0,0,0,0,0,0,0,0,1,2.0,0.0,7,2,5,1,0,2,7,1,1,3,5,0,0,0,0,2,0.0,0.345001951408897,6.0,4.0,4.0,5.0,1.0,6.0,1.0,3.0,4.0
12058,1,3,61.0,61.0,6.0,1.0,6.0,6.0,7.0,1.0,4.0,3.0,3.0,5.0,3.0,3.0,3,0.242,1.0,1.0,1.0,3.0,0,1.0,2.0,5.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,3.0,0.0,1.0,2.0,1,1,75.0,3.0,2.0,0,1.0,4.0,1,0,1,1,1,0,0,0,0,0,6.0,3.0,0.0,80.0,3.0,0,1,0,0,0,0,0,0,4.0,0.0,4,2,3,1,1,1,3,3,1,2,3,0,0,0,0,1,0.0,1.04804731697044,5.0,4.0,5.0,5.0,1.0,6.0,2.0,3.0,2.0
8616,1,3,70.0,42.0,4.0,1.0,5.0,5.0,1.0,1.0,3.0,3.0,5.0,5.0,6.0,4.0,3,-0.188,1.0,2.0,2.0,5.0,0,0.0,0.0,5.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,1.0,4.0,1,1,81.0,4.0,4.0,1,0.0,4.0,1,1,1,0,1,0,0,0,0,0,3.0,2.0,0.0,99.0,5.0,0,1,0,0,0,0,0,0,4.0,0.0,2,4,5,1,1,2,5,1,1,4,9,0,0,0,0,2,0.0,0.483636013326008,6.0,4.0,1.0,3.0,1.0,4.0,2.0,2.0,4.0
14183,2,3,67.0,44.0,4.0,1.0,5.0,5.0,7.0,7.0,4.0,3.0,6.0,6.0,6.0,4.0,3,0.712,1.0,1.0,2.0,1.0,0,1.0,1.0,6.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,1.0,2.0,1,1,75.0,3.0,3.0,1,0.0,2.0,0,1,0,0,0,0,0,0,0,0,5.0,4.0,1.0,95.0,3.0,0,0,1,0,0,0,0,1,1.0,0.0,6,2,2,1,0,2,6,5,1,3,5,0,0,0,0,2,0.0,0.816106912879049,5.0,4.0,4.0,4.0,1.0,2.0,2.0,3.0,4.0
11434,1,2,58.0,47.0,3.0,1.0,6.0,6.0,1.0,0.0,5.0,1.0,1.0,3.0,7.0,3.0,2,-1.215,2.0,2.0,2.0,3.0,0,0.0,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,3.0,0.0,2.0,1.0,0,1,0.0,2.0,5.0,1,0.0,5.0,0,1,1,0,0,0,0,0,0,0,7.0,4.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,4.0,0.0,3,3,1,4,1,5,4,1,1,3,7,0,1,1,1,2,0.0,2.116583057336,7.0,5.0,5.0,5.0,1.0,2.0,2.0,3.0,2.0
10836,1,3,64.0,53.0,5.0,1.0,6.0,5.0,1.0,1.0,5.0,3.0,6.0,6.0,2.0,4.0,3,1.267,1.0,2.0,2.0,5.0,1,0.0,0.0,5.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,0.0,1.0,5.0,1,1,90.0,3.0,4.0,1,0.0,2.0,1,1,0,0,0,0,1,0,0,0,3.0,3.0,0.0,80.0,5.0,0,1,0,0,0,0,0,0,4.0,1.0,3,3,5,1,0,2,7,1,1,3,5,0,0,0,0,2,0.0,0.540856481636107,6.0,4.0,3.0,4.0,1.0,5.0,2.0,3.0,4.0
7788,1,3,68.0,52.0,6.0,1.0,6.0,4.0,1.0,1.0,3.0,3.0,4.0,5.0,3.0,3.0,2,-0.188,1.0,2.0,3.0,3.0,0,0.0,0.0,6.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,1.0,4.0,1,1,60.0,5.0,4.0,1,0.0,2.0,1,0,1,0,1,0,0,0,0,0,5.0,3.0,0.0,100.0,4.0,0,1,0,0,0,0,0,0,4.0,0.0,2,4,4,1,1,5,9,4,1,2,4,0,1,1,0,3,0.0,1.71185004733555,5.0,4.0,4.0,5.0,1.0,5.0,5.0,3.0,5.0
8063,1,1,35.0,32.0,5.0,0.0,4.0,6.0,0.0,0.0,3.0,2.0,1.0,2.0,4.0,2.0,3,-0.909,2.0,3.0,2.0,2.0,0,0.0,0.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0.0,1.0,2.0,0,1,99.0,2.0,4.0,1,0.0,3.0,0,1,0,0,0,0,0,0,0,0,3.0,3.0,0.0,65.0,3.0,0,0,0,0,0,1,0,0,4.0,0.0,4,2,1,1,1,2,1,3,1,1,2,0,0,0,0,2,0.0,0.831408490012566,5.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0
12835,1,3,49.0,50.0,5.0,1.0,6.0,6.0,1.0,1.0,4.0,4.0,6.0,6.0,2.0,4.0,3,0.712,2.0,1.0,1.0,3.0,0,3.0,2.0,4.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,3.0,0.0,1.0,4.0,1,1,95.0,5.0,4.0,1,0.0,4.0,0,0,1,0,0,0,1,0,0,0,3.0,4.0,1.0,1.0,5.0,1,0,0,0,0,0,0,1,2.0,0.0,8,1,5,1,1,1,6,3,1,1,2,0,0,0,0,1,0.0,0.623787217567275,6.0,4.0,5.0,5.0,1.0,5.0,3.0,3.0,4.0
14127,2,3,53.0,55.0,5.0,0.0,5.0,5.0,0.0,1.0,4.0,3.0,4.0,4.0,4.0,3.0,2,-0.57,1.0,1.0,1.0,1.0,0,2.0,1.0,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,1.0,2.0,1,1,100.0,3.0,3.0,1,0.0,3.0,0,0,0,0,0,0,0,0,0,1,5.0,4.0,1.0,1.0,3.0,0,1,0,0,0,0,0,0,4.0,0.0,8,1,2,1,1,1,6,2,1,3,7,0,0,0,0,1,0.0,0.581735431939286,5.0,4.0,3.0,5.0,1.0,5.0,3.0,3.0,3.0
13487,1,2,48.0,42.0,5.0,0.0,4.0,4.0,0.0,0.0,3.0,4.0,1.0,4.0,5.0,3.0,0,-1.215,3.0,2.0,2.0,3.0,0,0.0,0.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.0,1.0,3.0,1,0,85.0,4.0,3.0,1,0.0,3.0,0,0,0,0,0,0,0,0,0,1,5.0,3.0,0.0,90.0,3.0,0,1,1,0,0,0,0,0,4.0,0.0,5,2,4,4,1,5,3,5,1,3,5,0,0,0,0,4,1.0,1.18659678782459,5.0,4.0,4.0,3.0,2.0,7.0,4.0,3.0,4.0
10463,2,3,79.0,56.0,6.0,1.0,6.0,6.0,1.0,1.0,3.0,4.0,6.0,6.0,7.0,4.0,3,1.267,1.0,1.0,2.0,1.0,0,4.0,1.0,7.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,0.0,1.0,4.0,1,1,75.0,4.0,5.0,1,0.0,3.0,0,0,0,0,1,0,0,1,0,0,5.0,4.0,0.0,100.0,4.0,1,0,1,0,0,0,0,1,2.0,0.0,6,2,4,1,0,4,8,1,1,4,9,0,0,0,0,4,0.0,0.604983941676389,7.0,4.0,3.0,5.0,1.0,3.0,2.0,3.0,4.0
13060,1,1,60.0,48.0,5.0,0.0,4.0,5.0,0.0,0.0,3.0,1.0,3.0,5.0,6.0,3.0,3,-0.57,2.0,1.0,2.0,3.0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,2.0,1.0,1,1,50.0,3.0,1.0,0,0.0,3.0,0,1,0,0,0,0,0,0,0,0,6.0,3.0,0.0,50.0,2.0,0,0,0,1,0,0,0,0,4.0,0.0,3,3,1,4,1,3,1,1,1,3,7,0,0,0,1,2,1.0,1.43835634949261,2.0,4.0,4.0,4.0,1.0,2.0,3.0,3.0,3.0
10251,1,2,39.0,72.0,7.0,1.0,4.0,6.0,0.0,1.0,5.0,3.0,6.0,6.0,1.0,3.0,3,0.242,2.0,2.0,2.0,5.0,0,0.0,0.0,5.0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,3.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0,0,0,0,1,0,0,0,1,0,1,0,3.0,0.0,1.0,5.0,1,1,50.0,5.0,1.0,1,0.0,4.0,1,0,0,0,1,0,1,0,1,0,2.0,3.0,0.0,80.0,5.0,1,0,0,0,0,0,0,0,4.0,0.0,3,3,5,4,0,1,2,5,0,4,8,0,0,0,0,1,0.0,0.306888413797973,6.0,4.0,4.0,5.0,1.0,4.0,2.0,3.0,2.0
7344,1,3,72.0,74.0,6.0,1.0,6.0,6.0,1.0,1.0,5.0,4.0,2.0,5.0,3.0,4.0,3,1.267,1.0,1.0,2.0,6.0,0,3.0,2.0,5.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0,0,0,0,0,0,1,0,1,1,0,0,3.0,0.0,2.0,5.0,1,1,90.0,5.0,5.0,1,0.0,2.0,1,1,0,0,1,0,0,0,1,0,5.0,4.0,0.0,90.0,5.0,0,1,0,0,0,0,0,0,4.0,0.0,2,4,5,1,0,4,8,1,1,4,9,1,1,0,0,2,0.0,0.482695115657595,6.0,4.0,4.0,5.0,1.0,6.0,2.0,3.0,5.0
9070,1,3,39.0,48.0,4.0,0.0,3.0,6.0,7.0,0.0,3.0,2.0,3.0,5.0,2.0,2.0,2,0.242,2.0,1.0,2.0,5.0,0,2.0,2.0,3.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0,0,0,1,1,0,0,0,0,1,1,0,2.0,0.0,1.0,4.0,0,1,85.0,4.0,4.0,1,0.0,3.0,0,1,0,0,0,0,0,0,0,0,2.0,4.0,0.0,95.0,5.0,0,0,0,1,0,0,0,0,4.0,0.0,5,2,4,1,1,4,8,1,1,4,8,0,0,0,1,3,1.0,1.20311480401574,5.0,4.0,3.0,4.0,1.0,0.0,1.0,3.0,1.0
