,PUF_ID,fpl,FWBscore,FSscore,SUBKNOWL1,SAVEHABIT,FRUGALITY,ASK1_1,ASK1_2,SUBNUMERACY2,SUBNUMERACY1,CHANGEABLE,GOALCONF,LMscore,KHscore,ENDSMEET,HOUSERANGES,IMPUTATION_FLAG,VALUERANGES,MORTGAGE,SAVINGSRANGES,PRODHAVE_1,PRODHAVE_2,PRODHAVE_3,PRODHAVE_4,PRODHAVE_5,PRODHAVE_6,PRODHAVE_7,PRODHAVE_8,PRODHAVE_9,PRODUSE_1,PRODUSE_2,PRODUSE_3,PRODUSE_4,PRODUSE_5,PRODUSE_6,CONSPROTECT1,CONSPROTECT2,CONSPROTECT3,EARNERS,COLLECT,REJECTED_1,REJECTED_2,ABSORBSHOCK,BENEFITS_1,BENEFITS_2,BENEFITS_3,BENEFITS_4,BENEFITS_5,BORROW_1,BORROW_2,SHOCKS_1,SHOCKS_2,SHOCKS_3,SHOCKS_4,SHOCKS_5,SHOCKS_6,SHOCKS_7,SHOCKS_8,SHOCKS_9,SHOCKS_10,SHOCKS_11,SHOCKS_12,PAIDHELP,PAREDUC,ON2correct,ON1correct,CONNECT,HEALTH,SCFHORIZON,MEMLOSS,DISTRESS,INTERCONNECTIONS_1,INTERCONNECTIONS_2,INTERCONNECTIONS_3,INTERCONNECTIONS_4,INTERCONNECTIONS_5,INTERCONNECTIONS_6,INTERCONNECTIONS_7,INTERCONNECTIONS_8,INTERCONNECTIONS_9,INTERCONNECTIONS_10,PEM,HOUSESAT,SOCSEC1,LIFEEXPECT,HHEDUC,EMPLOY1_1,EMPLOY1_2,EMPLOY1_3,EMPLOY1_4,EMPLOY1_5,EMPLOY1_6,EMPLOY1_7,EMPLOY1_8,MILITARY,agecat,PPEDUC,PPHHSIZE,PPINCIMP,PPMSACAT,PPT01,PPT25,PPT612,PPT1317,PPT18OV,PCTLT200FPL,finalwt,sample_2,sample_3,FINGOALS_1.0,AUTOMATED_1_1.0,AUTOMATED_1_7.0,AUTOMATED_2_1.0,AUTOMATED_2_7.0,HOUSING_2.0,HOUSING_3.0,LIVINGARRANGEMENT_2.0,LIVINGARRANGEMENT_3.0,LIVINGARRANGEMENT_4.0,LIVINGARRANGEMENT_5.0,VOLATILITY_2.0,VOLATILITY_3.0,SNAP_1.0,SNAP_8.0,FRAUD2_1.0,FRAUD2_8.0,COVERCOSTS_2.0,COVERCOSTS_3.0,COVERCOSTS_4.0,MANAGE2_2.0,MANAGE2_3.0,HSLOC_2.0,DISCOUNT_2.0,RETIRE_2.0,RETIRE_3.0,RETIRE_4.0,generation_2,generation_3,generation_4,PPETHM_2,PPETHM_3,PPETHM_4,PPGENDER_2,PPMARIT_2,PPMARIT_3,PPMARIT_4,PPMARIT_5,PPREG4_2,PPREG4_3,PPREG4_4,PPREG9_2,PPREG9_3,PPREG9_4,PPREG9_5,PPREG9_6,PPREG9_7,PPREG9_8,PPREG9_9,SWB,ACT,PROPPLAN,MANAGE,MATHARDSHIP,FINSOC,MATERIALISM,SELFCONTROL,OUTLOOK
5334,12003,3,64.0,57.0,5.0,5.0,6.0,4.0,3.0,6.0,5.0,2.0,4.0,2,0.242,1.0,5.0,0,2.0,2.0,5.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3.0,1,1,60.0,3.0,4.0,0.0,2.0,0,1,0,0,0,0,0,0,0,0,7.0,4.0,0.0,80.0,5.0,0,0,0,0,0,0,0,1,1.0,6,3,3,7,0,0,0,0,0,3,1.0,0.504227345910683,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7.0,5.0,4.0,4.0,1.0,3.0,3.0,2.0,2.0
5335,9402,1,54.0,58.0,6.0,5.0,5.0,4.0,3.0,3.0,3.0,5.0,4.0,2,-1.713,1.0,1.0,0,1.0,1.0,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,2.0,1,0,10.0,4.0,2.0,0.0,4.0,0,0,1,0,0,0,0,0,0,0,5.0,4.0,0.0,50.0,2.0,0,1,0,0,0,0,0,0,0.0,4,2,4,1,0,0,0,0,0,4,1.0,1.1283626696146,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,6.0,4.0,4.0,4.0,1.0,7.0,2.0,3.0,4.0
5336,13006,3,59.0,65.0,7.0,5.0,4.0,5.0,2.0,4.0,6.0,5.0,4.0,3,-0.57,2.0,3.0,1,0.0,0.0,3.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,2.0,1,1,20.0,3.0,1.0,0.0,5.0,0,0,0,0,1,0,0,1,0,0,3.0,2.0,0.0,37.0,2.0,0,1,0,0,0,0,0,0,0.0,2,2,2,6,1,0,0,0,0,2,1.0,3.08030892236485,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6.0,3.0,5.0,4.0,1.0,1.0,4.0,2.0,4.0
5337,12631,2,50.0,31.0,2.0,2.0,5.0,2.0,2.0,3.0,2.0,4.0,2.0,2,0.242,2.0,1.0,0,0.0,0.0,4.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0,0,50.0,1.0,1.0,0.0,3.0,0,1,0,0,0,0,0,0,0,0,2.0,2.0,1.0,100.0,2.0,0,0,0,0,0,0,0,1,1.0,7,2,1,2,0,0,0,0,0,1,0.0,0.93076392353572,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,2.0,3.0,3.0,2.0,1.0,4.0,1.0,2.0
5338,8920,3,59.0,56.0,6.0,5.0,6.0,5.0,3.0,6.0,6.0,3.0,4.0,3,1.267,1.0,5.0,0,2.0,2.0,4.0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3.0,1,1,80.0,3.0,5.0,0.0,2.0,1,1,0,1,0,0,0,0,0,0,5.0,4.0,0.0,50.0,3.0,0,1,0,0,0,0,0,0,0.0,4,3,1,5,1,0,0,0,0,1,0.0,0.734577568537436,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6.0,4.0,4.0,5.0,1.0,2.0,2.0,3.0,4.0
5339,12897,2,39.0,30.0,3.0,2.0,5.0,1.0,1.0,6.0,5.0,5.0,4.0,2,-0.57,1.0,4.0,0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,5.0,1,1,0.0,4.0,1.0,0.0,5.0,0,0,1,0,0,0,0,0,0,0,5.0,1.0,0.0,99.0,5.0,0,0,0,0,1,0,0,0,0.0,1,3,4,3,1,0,1,0,0,3,1.0,1.71273995845401,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,5.0,4.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0
5340,10103,3,47.0,43.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,2.0,3.0,3,0.242,2.0,3.0,0,1.0,2.0,5.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,2.0,1,1,100.0,3.0,3.0,0.0,5.0,0,1,0,0,0,0,0,0,0,0,4.0,4.0,0.0,75.0,4.0,1,0,0,1,0,0,0,0,0.0,6,3,1,2,0,0,0,0,0,1,1.0,0.607926984332265,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5.0,4.0,4.0,4.0,1.0,3.0,1.0,2.0,4.0
5341,13700,3,54.0,30.0,4.0,4.0,6.0,5.0,3.0,4.0,6.0,4.0,3.0,2,0.242,1.0,4.0,0,1.0,1.0,6.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.0,1,1,100.0,4.0,4.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,7.0,4.0,1.0,100.0,4.0,0,0,0,0,0,0,0,1,0.0,6,3,3,4,1,0,0,0,0,3,0.0,0.55836542263357,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,7.0,4.0,4.0,4.0,1.0,0.0,1.0,3.0,4.0
5342,12510,2,27.0,39.0,4.0,2.0,5.0,3.0,1.0,5.0,5.0,2.0,3.0,3,-0.188,3.0,2.0,0,0.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0.0,2.0,1,1,85.0,3.0,4.0,0.0,4.0,0,1,0,0,0,0,0,0,0,0,2.0,2.0,0.0,99.0,3.0,0,0,0,0,0,1,1,0,0.0,4,2,2,2,0,0,0,0,0,2,0.0,1.26358473198807,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0
5343,9157,3,34.0,30.0,3.0,1.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,1,-0.909,2.0,5.0,0,4.0,3.0,4.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,3.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,4.0,0,1,99.0,4.0,4.0,0.0,5.0,0,0,0,0,0,0,0,0,0,1,4.0,3.0,0.0,100.0,5.0,0,1,0,0,0,0,0,0,0.0,4,4,5,9,1,0,0,0,1,4,0.0,1.71142242819492,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,2.0,2.0,2.0,1.0,0.0,3.0,2.0,5.0
5344,9158,3,43.0,31.0,3.0,3.0,5.0,3.0,3.0,5.0,5.0,5.0,2.0,3,0.242,2.0,4.0,0,0.0,0.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,4.0,1,1,80.0,4.0,3.0,0.0,2.0,1,0,0,0,1,0,0,0,0,0,3.0,3.0,0.0,75.0,4.0,0,0,1,0,0,0,0,0,0.0,2,3,3,8,1,0,0,0,0,3,0.0,1.53090448427113,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2.0,2.0,3.0,1.0,4.0,2.0,3.0,4.0
5345,12468,3,57.0,47.0,4.0,5.0,6.0,2.0,5.0,6.0,5.0,5.0,4.0,3,0.712,2.0,1.0,0,0.0,0.0,4.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,3.0,1,1,50.0,5.0,3.0,0.0,3.0,1,1,1,0,0,0,1,0,0,0,5.0,4.0,0.0,95.0,5.0,0,0,1,0,1,0,0,0,0.0,1,3,4,5,1,0,0,0,0,4,0.0,0.909188568757773,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,6.0,4.0,4.0,5.0,1.0,7.0,3.0,3.0,4.0
5346,12865,1,38.0,35.0,2.0,6.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,3,0.242,3.0,4.0,1,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,5.0,0,1,20.0,2.0,5.0,0.0,4.0,0,0,0,0,0,0,0,0,0,1,7.0,1.0,0.0,2.0,5.0,0,0,1,0,0,0,0,0,0.0,3,5,2,1,1,0,0,0,0,2,1.0,0.221175146662481,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.0,3.0,4.0,2.0,1.0,0.0,4.0,2.0,4.0
5347,13041,3,54.0,55.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,3,1.267,1.0,5.0,0,2.0,2.0,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.0,1.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3.0,1,1,75.0,4.0,4.0,0.0,3.0,0,0,0,0,0,0,1,1,0,0,5.0,4.0,0.0,50.0,5.0,1,0,0,0,0,0,0,0,0.0,5,4,4,7,1,0,0,1,1,2,0.0,0.456310133914848,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,4.0,4.0,4.0,1.0,6.0,2.0,3.0,4.0
5348,10321,2,61.0,51.0,6.0,4.0,4.0,4.0,2.0,3.0,5.0,2.0,3.0,2,-1.485,1.0,4.0,0,0.0,0.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,3.0,0,1,50.0,3.0,3.0,0.0,2.0,0,0,0,0,1,0,0,0,0,0,7.0,2.0,0.0,95.0,3.0,0,0,0,0,0,1,0,0,1.0,4,3,3,2,1,0,0,0,0,3,0.0,1.2048141595837,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,6.0,4.0,3.0,5.0,1.0,1.0,2.0,3.0,4.0
5349,12707,1,55.0,49.0,4.0,3.0,5.0,4.0,1.0,1.0,2.0,4.0,3.0,2,-0.188,2.0,4.0,1,0.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1,0,5.0,4.0,3.0,0.0,3.0,0,0,0,0,0,0,0,0,0,1,5.0,3.0,1.0,100.0,3.0,0,0,0,0,0,0,0,1,0.0,6,3,5,1,1,0,0,1,1,4,0.0,0.9855921141915072,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3.0,4.0,4.0,3.0,1.0,2.0,1.0,2.0,4.0
5350,10322,3,61.0,50.0,6.0,5.0,5.0,4.0,3.0,1.0,5.0,5.0,3.0,2,-0.57,1.0,3.0,0,0.0,0.0,4.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,2.0,0,0,100.0,4.0,2.0,0.0,2.0,0,1,0,0,0,0,0,0,0,0,7.0,4.0,0.0,100.0,2.0,0,0,0,1,0,0,0,0,0.0,5,2,2,3,1,0,0,0,0,2,0.0,0.876540459997036,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7.0,4.0,4.0,5.0,1.0,7.0,3.0,2.0,4.0
5351,12592,3,68.0,54.0,5.0,6.0,6.0,5.0,1.0,6.0,5.0,2.0,2.0,3,1.267,1.0,1.0,0,4.0,1.0,7.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,1.0,1,1,95.0,3.0,5.0,0.0,3.0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,0.0,90.0,4.0,0,0,0,0,0,0,0,1,1.0,5,4,2,7,1,0,0,0,0,2,0.0,0.789853901623572,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,5.0,4.0,4.0,5.0,1.0,2.0,1.0,2.0,3.0
5352,10104,3,61.0,45.0,5.0,6.0,5.0,4.0,3.0,5.0,6.0,5.0,3.0,3,0.242,2.0,2.0,0,1.0,1.0,4.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,4.0,1,1,80.0,2.0,3.0,0.0,4.0,0,0,0,0,0,0,0,0,0,1,7.0,3.0,1.0,70.0,4.0,0,0,0,0,0,1,0,1,1.0,6,4,2,4,0,0,0,0,0,2,1.0,0.812978560849801,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,4.0,4.0,4.0,1.0,6.0,3.0,2.0,3.0
5353,11909,1,49.0,40.0,4.0,1.0,3.0,4.0,1.0,4.0,1.0,4.0,3.0,2,-0.909,1.0,1.0,0,0.0,0.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3.0,1,1,100.0,2.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,5.0,3.0,0.0,0.0,2.0,0,0,0,0,0,0,1,0,0.0,4,2,1,1,1,0,0,0,0,1,0.0,0.864116504300079,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5.0,2.0,4.0,3.0,1.0,5.0,2.0,3.0,3.0
5354,8691,3,49.0,55.0,5.0,3.0,6.0,4.0,3.0,4.0,3.0,4.0,4.0,1,-0.188,2.0,5.0,0,3.0,2.0,5.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3.0,1,1,75.0,4.0,2.0,0.0,3.0,0,1,0,0,0,0,0,0,0,0,7.0,4.0,0.0,85.0,3.0,0,0,1,0,0,0,0,0,0.0,3,3,4,7,1,0,0,1,0,2,0.0,1.10617833158964,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,4.0,4.0,4.0,1.0,1.0,3.0,3.0,4.0
5355,13391,2,59.0,40.0,5.0,4.0,6.0,4.0,4.0,2.0,4.0,5.0,2.0,3,-0.57,2.0,1.0,0,2.0,1.0,4.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1,0,50.0,2.0,3.0,1.0,4.0,0,0,1,0,0,0,0,0,0,0,6.0,3.0,1.0,1.0,2.0,0,0,0,0,0,0,0,1,0.0,8,2,2,2,1,0,0,0,0,2,1.0,0.792477187659532,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.0,4.0,4.0,3.0,1.0,2.0,3.0,2.0,3.0
5356,7974,2,34.0,79.0,5.0,6.0,6.0,5.0,5.0,1.0,6.0,7.0,4.0,1,-1.485,3.0,2.0,0,0.0,0.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,1,0,100.0,4.0,1.0,0.0,5.0,0,1,0,0,0,0,0,0,0,0,7.0,4.0,1.0,0.0,1.0,0,0,0,0,0,0,0,1,0.0,6,1,2,1,1,0,0,0,0,2,1.0,1.48850547555717,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.0,5.0,5.0,5.0,1.0,7.0,5.0,4.0,5.0
5357,12866,3,51.0,43.0,3.0,6.0,6.0,3.0,1.0,3.0,4.0,3.0,3.0,3,1.267,1.0,3.0,0,3.0,2.0,5.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.0,0,1,100.0,4.0,3.0,0.0,2.0,0,1,0,0,0,0,0,0,0,0,6.0,3.0,1.0,1.0,2.0,0,0,0,0,0,0,0,1,1.0,8,2,1,2,0,0,0,0,0,1,0.0,0.549468794936008,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,3.0,4.0,4.0,1.0,0.0,3.0,3.0,3.0
5358,10323,2,41.0,40.0,4.0,4.0,6.0,3.0,3.0,4.0,2.0,5.0,2.0,2,-0.909,2.0,5.0,0,0.0,0.0,3.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0,1,100.0,2.0,1.0,0.0,2.0,0,1,0,0,0,0,0,0,0,0,6.0,3.0,1.0,60.0,1.0,0,0,0,1,0,0,0,0,0.0,6,1,2,2,1,0,0,0,0,2,1.0,1.20697850533286,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.0,4.0,4.0,4.0,1.0,4.0,3.0,2.0,2.0
5359,11213,3,50.0,47.0,4.0,6.0,5.0,4.0,2.0,6.0,4.0,3.0,3.0,3,-0.188,2.0,5.0,1,0.0,0.0,5.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,3.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,2.0,1,0,98.0,4.0,2.0,0.0,4.0,0,0,0,0,1,1,1,0,1,0,3.0,3.0,0.0,98.0,5.0,0,1,0,0,0,0,0,0,0.0,6,5,1,6,1,0,0,0,0,1,0.0,0.483796130421764,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0,4.0,4.0,5.0,1.0,5.0,4.0,3.0,4.0
5360,9403,3,47.0,44.0,4.0,3.0,6.0,3.0,3.0,6.0,3.0,1.0,3.0,3,0.242,1.0,1.0,0,3.0,1.0,7.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0,1,90.0,4.0,5.0,0.0,3.0,0,1,0,0,0,0,1,0,0,0,3.0,4.0,1.0,85.0,2.0,0,0,0,0,0,0,0,1,0.0,6,2,2,5,1,0,0,0,0,2,0.0,0.542251533909329,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0,4.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0
